,AGE,GENDER,EDUCATION,MARITAL_STATUS,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,AGREEMENT_RK,TARGET,PERSONAL_INCOME,CREDIT_AMOUNT,CLOSED,PROPERTY
11032,31,1,Среднее,Не состоял в браке,0,0,1,0,63902388,1,10000.0,1,0,0
11033,27,1,Высшее,Не состоял в браке,1,1,1,0,63982626,0,13000.0,1,1,0
11034,60,0,Среднее,Состою в браке,0,0,1,0,67021848,0,10000.0,3,1,0
11035,44,0,Среднее специальное,Состою в браке,1,1,1,0,67444318,1,15000.0,1,0,1
11036,38,1,Среднее,Состою в браке,2,2,1,0,74192389,0,6000.0,3,1,0
11037,29,1,Неполное среднее,Не состоял в браке,1,1,1,0,61234824,1,15000.0,1,0,1
11038,54,1,Среднее специальное,Вдовец/Вдова,0,0,1,0,60382757,0,12000.0,1,0,1
11039,37,0,Среднее,Состою в браке,2,2,1,0,66652869,0,15000.0,2,1,0
11040,50,1,Среднее,Состою в браке,1,1,1,0,64896421,0,7500.0,1,0,0
11041,30,0,Высшее,Состою в браке,2,2,1,0,74546572,0,40000.0,1,1,1
11042,38,0,Среднее,Состою в браке,1,1,1,0,60057842,1,25000.0,1,0,1
11043,42,1,Среднее,Состою в браке,2,1,1,0,73829552,1,15000.0,1,0,0
11044,50,1,Среднее специальное,Разведен(а),0,0,1,0,60051250,0,12000.0,1,0,1
11045,34,1,Среднее,Состою в браке,1,1,1,0,67087978,0,16000.0,3,1,0
11046,40,0,Среднее специальное,Состою в браке,2,2,1,0,66760610,0,15000.0,1,1,1
11047,57,0,Среднее,Состою в браке,2,0,1,0,66836197,0,6000.0,2,1,1
11048,38,0,Среднее,Состою в браке,2,2,1,0,60383651,0,20000.0,1,0,0
11049,43,1,Среднее,Вдовец/Вдова,1,0,1,0,67066936,1,17000.0,4,0,0
11050,35,1,Среднее,Состою в браке,2,2,1,0,61935598,1,9000.0,1,1,0
11051,49,1,Среднее,Состою в браке,3,0,1,0,67157935,0,17000.0,2,1,1
11052,24,0,Высшее,Не состоял в браке,0,0,1,0,62431769,0,19000.0,1,0,1
11053,55,0,Неполное среднее,Состою в браке,0,0,0,1,64913750,0,6500.0,1,0,0
11054,33,0,Среднее специальное,Состою в браке,2,2,1,0,64890377,1,6000.0,1,0,0
11055,57,0,Среднее,Гражданский брак,3,0,0,1,62596472,0,24000.0,1,0,1
11056,29,1,Среднее специальное,Не состоял в браке,1,1,1,0,62247484,1,15000.0,1,0,1
11057,39,0,Среднее специальное,Состою в браке,2,2,1,0,64836586,0,18000.0,1,0,1
11058,26,1,Высшее,Состою в браке,1,1,1,0,74477848,0,13000.0,3,1,0
11059,43,1,Среднее специальное,Состою в браке,1,1,1,0,61974427,0,12000.0,1,0,0
11060,51,1,Среднее,Состою в браке,2,0,1,0,65494486,0,12000.0,2,0,1
11061,46,0,Неоконченное высшее,Состою в браке,2,0,1,0,63902343,0,12000.0,1,0,0
11062,23,1,Неполное среднее,Состою в браке,0,0,1,0,65486850,0,9000.0,1,1,0
11063,54,1,Среднее специальное,Состою в браке,2,0,1,0,60448884,0,8000.0,1,0,0
11064,40,1,Высшее,Состою в браке,1,0,1,0,62035034,0,20000.0,1,0,0
11065,28,1,Высшее,Состою в браке,1,0,1,0,67328219,0,20000.0,1,0,0
11066,25,0,Неоконченное высшее,Состою в браке,0,1,1,0,61924118,1,30000.0,2,1,0
11067,62,1,Среднее специальное,Вдовец/Вдова,0,0,0,1,67311115,0,8000.0,2,1,1
11068,38,0,Среднее,Состою в браке,2,2,1,0,74829529,1,15000.0,2,1,0
11069,40,0,Среднее специальное,Состою в браке,2,2,1,0,59968198,0,17000.0,1,0,1
11070,49,0,Высшее,Состою в браке,2,1,1,0,64438880,0,32000.0,1,0,1
11071,25,0,Среднее,Состою в браке,0,0,1,0,66326363,0,10500.0,6,1,1
11072,45,1,Среднее специальное,Состою в браке,1,1,1,0,61873201,0,20000.0,1,0,0
11073,23,0,Среднее специальное,Состою в браке,1,1,1,0,63105642,0,16000.0,1,0,0
11074,24,1,Высшее,Не состоял в браке,0,0,1,0,66666780,0,15000.0,1,1,1
11075,35,1,Среднее,Разведен(а),2,2,1,0,67315835,0,9000.0,2,1,0
11076,54,1,Среднее,Разведен(а),2,0,1,0,60045383,0,18000.0,1,0,1
11077,24,0,Среднее,Не состоял в браке,0,0,1,0,65208665,1,14000.0,1,0,0
11078,39,1,Среднее специальное,Состою в браке,1,1,1,0,61354403,0,7000.0,1,0,0
11079,53,1,Среднее,Не состоял в браке,2,0,1,0,62369697,0,10000.0,1,0,1
11080,40,1,Высшее,Состою в браке,2,2,1,0,62436579,0,8000.0,1,1,0
11081,33,1,Среднее,Состою в браке,1,1,1,0,66920672,0,12000.0,2,1,0
11082,51,1,Среднее,Состою в браке,0,0,1,0,72274301,0,8500.0,1,0,0
11083,57,1,Высшее,Состою в браке,0,0,1,0,67160869,0,20000.0,1,1,0
11084,62,0,Высшее,Состою в браке,1,1,1,0,62035080,0,21000.0,1,0,1
11085,36,0,Среднее специальное,Состою в браке,2,2,1,0,61232962,0,15000.0,1,0,0
11086,59,1,Высшее,Состою в браке,2,0,1,1,60448818,0,15000.0,1,0,0
11087,39,1,Среднее специальное,Состою в браке,1,0,1,0,61369405,0,40000.0,1,0,1
11088,37,0,Среднее специальное,Состою в браке,0,0,1,0,62487286,0,11000.0,1,1,1
11089,27,0,Среднее,Состою в браке,2,2,1,0,61241994,0,25000.0,1,0,1
11090,37,0,Среднее,Состою в браке,1,1,1,0,74953918,0,7000.0,2,1,1
11091,25,0,Среднее,Состою в браке,0,0,1,0,67145925,1,10000.0,2,1,0
11092,59,1,Среднее специальное,Вдовец/Вдова,2,0,0,1,62365954,0,6000.0,1,0,0
11093,40,1,Среднее специальное,Состою в браке,1,1,1,0,67174571,0,15000.0,1,1,0
11094,38,0,Высшее,Состою в браке,1,1,1,0,62433297,0,30000.0,1,0,0
11095,24,1,Высшее,Состою в браке,0,0,1,0,59935108,0,12000.0,2,1,0
11096,64,1,Среднее,Состою в браке,2,0,0,1,62952199,0,7000.0,1,0,1
11097,44,1,Среднее,Гражданский брак,2,2,1,0,72300500,0,7000.0,2,1,1
11098,52,0,Среднее,Состою в браке,3,0,1,0,66886895,0,10000.0,3,1,0
11099,26,0,Среднее специальное,Состою в браке,1,1,1,0,63097539,0,21500.0,1,0,0
11100,58,1,Высшее,Состою в браке,5,0,1,0,67433509,0,15000.0,2,1,1
11101,25,0,Среднее специальное,Не состоял в браке,0,0,1,0,60460628,0,15000.0,1,0,0
11102,24,1,Среднее специальное,Состою в браке,1,1,1,0,63001877,1,11000.0,1,0,0
11103,41,1,Среднее специальное,Состою в браке,1,1,1,0,60448284,0,9500.0,1,0,0
11104,27,1,Высшее,Состою в браке,1,1,1,0,62506039,0,9000.0,1,1,0
11105,36,1,Неполное среднее,Не состоял в браке,2,2,1,0,67074060,0,10000.0,3,1,0
11106,30,1,Среднее специальное,Разведен(а),2,2,1,0,67423949,0,15000.0,1,0,0
11107,53,1,Среднее специальное,Состою в браке,1,0,0,1,61962321,0,10000.0,1,1,0
11108,32,1,Среднее,Состою в браке,2,2,1,0,73835501,1,15000.0,1,0,0
11109,26,1,Среднее специальное,Состою в браке,1,1,1,0,75036184,0,10000.0,6,0,0
11110,54,1,Среднее,Не состоял в браке,1,1,0,1,72289156,1,13000.0,1,0,1
11111,46,1,Среднее специальное,Состою в браке,0,0,1,0,62136293,0,8500.0,1,0,1
11112,26,1,Среднее,Не состоял в браке,1,1,1,0,65495950,0,6700.0,1,1,1
11113,25,1,Среднее специальное,Состою в браке,1,1,1,0,65490036,0,7000.0,1,1,0
11114,49,1,Среднее,Состою в браке,1,0,1,0,61352960,0,7000.0,1,1,0
11115,52,1,Среднее,Состою в браке,2,0,0,1,61451248,0,6000.0,3,1,1
11116,23,1,Высшее,Состою в браке,1,1,1,0,65412073,0,6000.0,1,1,0
11117,45,0,Среднее,Состою в браке,3,1,1,0,60400699,0,8500.0,1,0,0
11118,26,1,Среднее специальное,Состою в браке,2,2,1,0,65503293,0,8000.0,1,1,0
11119,41,1,Высшее,Не состоял в браке,0,0,1,0,66588117,0,12000.0,4,1,0
11120,37,1,Среднее,Состою в браке,3,3,1,0,61847717,0,6000.0,1,1,0
11121,24,0,Среднее специальное,Не состоял в браке,0,0,1,0,62255993,0,22000.0,1,1,0
11122,52,0,Среднее,Не состоял в браке,1,1,1,0,62170025,1,9000.0,1,0,0
11123,52,0,Среднее,Состою в браке,1,1,1,0,60100658,0,10000.0,1,0,0
11124,38,1,Высшее,Состою в браке,2,2,1,0,64361111,0,14000.0,1,1,1
11125,25,0,Среднее специальное,Не состоял в браке,0,0,1,0,64277933,0,26000.0,1,1,0
11126,31,1,Среднее,Состою в браке,0,0,1,0,66767708,0,10000.0,3,1,1
11127,26,1,Среднее специальное,Состою в браке,0,0,1,0,67146832,0,18000.0,1,1,0
11128,61,0,Среднее,Разведен(а),0,0,0,1,67226618,0,8600.0,1,0,0
11129,36,1,Среднее специальное,Состою в браке,3,1,1,0,64589021,1,8000.0,1,1,0
11130,33,1,Среднее специальное,Не состоял в браке,1,1,1,0,67163189,1,12000.0,1,1,0
11131,59,1,Среднее,Состою в браке,0,0,1,1,61416048,0,10000.0,2,1,1
11132,59,0,Высшее,Состою в браке,3,0,1,0,74949668,0,10000.0,1,1,0
11133,50,0,Два и более высших образования,Разведен(а),2,0,1,0,60467299,0,25000.0,1,1,0
11134,38,0,Неполное среднее,Состою в браке,1,1,1,0,73830326,0,20000.0,3,0,0
11135,44,1,Среднее,Состою в браке,1,1,1,0,64434370,0,10000.0,1,0,1
11136,53,1,Среднее,Состою в браке,2,0,1,0,67211766,0,20000.0,3,0,1
11137,27,1,Высшее,Состою в браке,1,1,1,0,72283878,0,8000.0,1,0,1
11138,39,0,Высшее,Состою в браке,0,0,1,0,62143140,0,25000.0,1,0,1
11139,35,1,Среднее,Состою в браке,2,2,1,0,67276039,1,12000.0,2,0,0
11140,36,0,Среднее специальное,Не состоял в браке,0,0,1,0,63916370,0,14000.0,1,0,0
11141,41,0,Среднее специальное,Состою в браке,1,1,1,0,60086881,0,9000.0,1,0,0
11142,48,0,Среднее специальное,Состою в браке,0,0,1,0,62127738,0,20000.0,1,0,0
11143,44,1,Среднее,Не состоял в браке,0,0,1,0,62258492,0,6000.0,2,0,0
11144,60,0,Неоконченное высшее,Состою в браке,0,0,1,0,74830423,1,60000.0,2,0,1
11145,27,0,Среднее,Не состоял в браке,0,0,1,0,60039761,0,6000.0,2,0,1
11146,37,1,Высшее,Состою в браке,2,2,1,0,63099080,0,13000.0,1,0,0
11147,31,0,Среднее,Состою в браке,1,1,1,0,61471725,0,13000.0,1,1,0
11148,54,1,Среднее,Не состоял в браке,1,0,1,1,62232927,0,12000.0,1,0,1
11149,24,0,Среднее,Не состоял в браке,0,0,1,0,63895358,1,14000.0,1,0,0
11150,57,0,Высшее,Состою в браке,0,0,1,0,61158310,0,15000.0,1,0,0
11151,34,1,Высшее,Состою в браке,1,1,1,0,63094668,0,30000.0,1,0,1
11152,37,1,Среднее специальное,Состою в браке,2,2,1,0,62028937,0,22000.0,1,0,0
11153,39,1,Среднее,Состою в браке,2,2,1,0,66654753,0,15000.0,2,1,0
11154,43,1,Среднее специальное,Состою в браке,3,1,1,0,61924774,0,5500.0,1,1,0
11155,36,1,Среднее специальное,Разведен(а),1,1,1,0,64600312,0,20000.0,1,1,0
11156,45,1,Среднее,Разведен(а),2,1,1,0,66777278,0,10000.0,2,1,0
11157,29,1,Среднее специальное,Состою в браке,1,1,1,0,62235646,0,8200.0,1,0,1
11158,22,0,Неоконченное высшее,Не состоял в браке,0,0,1,0,64353559,0,15000.0,1,0,0
11159,52,1,Среднее специальное,Состою в браке,3,1,1,0,66520919,0,15000.0,2,1,1
11160,56,1,Среднее,Состою в браке,0,0,1,0,61461540,0,8000.0,2,1,0
11161,56,1,Среднее специальное,Разведен(а),5,0,1,0,60380524,0,12000.0,1,0,0
11162,29,1,Среднее специальное,Состою в браке,2,2,1,0,67426241,1,17000.0,1,0,1
11163,37,0,Высшее,Разведен(а),1,1,1,0,74961123,0,15000.0,3,1,1
11164,53,1,Среднее специальное,Состою в браке,0,0,1,0,67170321,1,13000.0,4,1,1
11165,45,1,Высшее,Не состоял в браке,1,0,1,0,59972509,1,18000.0,1,0,0
11166,60,1,Среднее специальное,Не состоял в браке,2,0,0,1,62799072,0,9500.0,1,0,1
11167,52,1,Высшее,Состою в браке,2,0,1,0,64345741,1,12000.0,1,0,1
11168,38,1,Высшее,Состою в браке,2,2,1,0,64426354,0,10000.0,1,0,0
11169,29,1,Среднее специальное,Состою в браке,0,0,1,0,60464656,1,17000.0,1,0,0
11170,53,1,Среднее специальное,Состою в браке,0,0,1,0,60467954,0,10000.0,2,0,0
11171,48,0,Среднее,Состою в браке,0,0,1,0,63007004,0,20000.0,1,0,0
11172,55,1,Среднее специальное,Состою в браке,2,0,1,0,67326821,0,17000.0,1,0,0
11173,22,0,Среднее специальное,Состою в браке,0,0,1,0,73821544,0,16000.0,1,0,1
11174,64,1,Высшее,Вдовец/Вдова,1,0,1,1,67152102,0,15000.0,4,0,0
11175,29,1,Высшее,Разведен(а),1,1,1,0,62606881,0,10000.0,1,0,1
11176,37,0,Среднее,Состою в браке,1,1,1,0,67152959,0,20000.0,4,1,1
11177,46,0,Высшее,Разведен(а),0,0,1,0,61229005,0,30000.0,1,0,0
11178,50,1,Среднее специальное,Состою в браке,0,0,1,0,62484635,0,15000.0,1,1,1
11179,41,1,Высшее,Состою в браке,2,2,1,0,64597845,1,15000.0,2,0,1
11180,35,1,Среднее специальное,Состою в браке,3,3,1,0,67027262,0,9000.0,1,1,0
11181,54,1,Среднее,Разведен(а),2,1,1,0,61468679,0,20000.0,3,1,1
11182,45,1,Среднее специальное,Состою в браке,3,0,1,0,61377916,1,6000.0,1,0,0
11183,32,1,Среднее специальное,Разведен(а),2,2,1,0,63598377,0,17000.0,1,0,1
11184,36,0,Среднее,Состою в браке,1,1,1,0,67234440,0,12000.0,2,1,0
11185,24,1,Высшее,Состою в браке,0,0,1,0,66408686,0,15000.0,1,1,0
11186,30,1,Высшее,Не состоял в браке,0,0,1,0,66407488,0,15000.0,1,1,0
11187,26,1,Среднее специальное,Не состоял в браке,0,0,1,0,62018715,0,8000.0,1,0,0
11188,35,0,Среднее специальное,Гражданский брак,1,1,1,0,65249480,0,8000.0,1,1,1
11189,32,1,Неоконченное высшее,Не состоял в браке,1,1,1,0,61937994,1,22000.0,1,1,0
11190,46,0,Высшее,Состою в браке,2,2,1,0,63990940,0,23100.0,1,0,1
11191,54,1,Среднее специальное,Состою в браке,2,0,1,0,63322214,1,16000.0,1,1,0
11192,61,1,Среднее,Состою в браке,0,0,1,1,62141083,0,13000.0,1,0,1
11193,34,0,Среднее,Состою в браке,1,1,1,0,62233626,1,8000.0,1,0,0
11194,53,1,Высшее,Не состоял в браке,2,0,0,1,74547086,0,8000.0,1,1,0
11195,34,1,Среднее,Состою в браке,2,2,1,0,60395343,1,8000.0,1,0,0
11196,48,1,Среднее,Не состоял в браке,1,1,1,0,66753910,0,9500.0,3,1,0
11197,37,1,Среднее специальное,Состою в браке,0,0,1,0,67548405,0,10000.0,1,0,0
11198,39,1,Высшее,Состою в браке,2,2,1,0,67332299,0,10000.0,2,1,0
11199,42,1,Среднее специальное,Состою в браке,3,1,0,1,66772812,0,7000.0,1,1,0
11200,36,1,Среднее специальное,Не состоял в браке,1,1,1,0,62081006,0,10000.0,1,0,0
11201,28,0,Среднее,Состою в браке,0,0,1,0,61114890,0,12500.0,1,0,0
11202,55,0,Среднее,Состою в браке,2,0,1,0,61231939,0,18000.0,1,0,0
11203,52,1,Среднее специальное,Состою в браке,2,0,1,0,74021155,0,6000.0,1,1,0
11204,37,1,Среднее специальное,Не состоял в браке,1,1,1,0,61379959,0,7000.0,1,0,0
11205,28,1,Среднее специальное,Не состоял в браке,0,0,1,0,74030968,0,7000.0,1,0,0
11206,33,0,Среднее,Состою в браке,2,2,1,0,64432687,0,8000.0,1,0,0
11207,32,1,Среднее,Разведен(а),1,1,1,0,61872525,0,6000.0,1,1,0
11208,45,0,Среднее,Не состоял в браке,0,0,1,0,62948841,0,11000.0,2,0,1
11209,38,1,Среднее специальное,Разведен(а),2,2,1,0,62487923,0,18000.0,1,1,1
11210,63,1,Среднее специальное,Вдовец/Вдова,0,0,0,1,63984204,0,10000.0,1,1,1
11211,42,1,Среднее специальное,Состою в браке,1,1,1,0,67313422,0,19000.0,1,0,0
11212,59,0,Среднее специальное,Состою в браке,4,0,1,1,72280765,0,11500.0,1,0,1
11213,57,0,Высшее,Состою в браке,0,1,0,1,60117838,0,15000.0,1,0,0
11214,23,1,Высшее,Не состоял в браке,0,0,1,0,66186955,0,10000.0,1,0,1
11215,30,1,Среднее,Состою в браке,1,1,1,0,66412506,0,10000.0,2,1,1
11216,36,0,Среднее,Состою в браке,1,1,1,0,60051298,1,15000.0,1,0,1
11217,35,0,Среднее специальное,Состою в браке,0,0,1,0,63007708,0,25000.0,1,0,0
11218,45,0,Среднее специальное,Состою в браке,1,1,1,0,74843604,1,30000.0,1,0,1
11219,59,1,Среднее,Разведен(а),2,0,1,1,66777534,0,13000.0,5,1,1
11220,41,1,Высшее,Состою в браке,1,1,1,0,75077617,0,13000.0,1,0,0
11221,41,1,Высшее,Не состоял в браке,0,0,1,0,74655948,0,10000.0,1,1,0
11222,33,1,Среднее специальное,Не состоял в браке,0,0,1,0,74994404,0,10000.0,1,1,0
11223,57,1,Среднее,Не состоял в браке,0,0,1,1,67232949,0,15000.0,2,0,1
11224,47,1,Высшее,Не состоял в браке,1,0,1,0,67202366,0,25000.0,3,1,1
11225,36,1,Высшее,Состою в браке,3,0,1,0,67544980,0,9300.0,1,0,1
11226,43,1,Высшее,Гражданский брак,4,3,1,0,67216996,0,15000.0,1,0,1
11227,22,1,Неоконченное высшее,Не состоял в браке,0,0,1,0,66751956,0,10000.0,1,1,1
11228,52,0,Среднее специальное,Состою в браке,0,0,1,0,65414431,0,10000.0,1,1,1
11229,23,0,Неоконченное высшее,Состою в браке,1,1,1,0,75015516,1,17000.0,2,1,0
11230,53,1,Среднее,Не состоял в браке,0,0,1,1,67322403,1,12000.0,2,1,1
11231,40,0,Среднее специальное,Состою в браке,1,1,1,0,62260864,0,8000.0,1,0,0
11232,40,0,Среднее специальное,Состою в браке,2,2,1,0,66921964,0,14000.0,1,1,0
11233,34,0,Среднее специальное,Не состоял в браке,0,0,1,0,60457570,0,15000.0,1,0,0
11234,52,0,Неполное среднее,Состою в браке,1,1,1,0,75074052,1,25000.0,1,0,1
11235,28,1,Высшее,Не состоял в браке,0,0,1,0,65209970,0,21000.0,1,0,0
11236,34,1,Высшее,Разведен(а),0,0,1,0,62595482,0,35000.0,1,0,1
11237,49,1,Среднее специальное,Состою в браке,0,0,1,0,75288976,0,7000.0,2,0,0
11238,37,1,Среднее специальное,Разведен(а),1,1,1,0,62081391,1,20000.0,1,0,1
11239,29,0,Высшее,Состою в браке,1,1,1,0,61521568,0,17000.0,1,1,1
11240,33,0,Среднее специальное,Состою в браке,2,2,1,0,61112669,0,15000.0,1,1,1
11241,24,1,Высшее,Не состоял в браке,0,0,1,0,67082873,0,12000.0,1,1,0
11242,46,1,Среднее специальное,Состою в браке,1,0,1,0,64431401,1,18000.0,1,0,0
11243,32,0,Высшее,Разведен(а),1,1,1,0,61916422,0,20000.0,2,0,0
11244,46,1,Среднее специальное,Состою в браке,2,1,1,0,67536170,1,25000.0,5,1,1
11245,47,1,Среднее,Не состоял в браке,1,1,1,0,67017889,0,12000.0,2,1,0
11246,25,0,Высшее,Не состоял в браке,0,0,1,0,60112389,0,20000.0,1,0,1
11247,41,1,Среднее,Состою в браке,1,0,1,0,66408771,0,12000.0,4,1,1
11248,25,0,Среднее специальное,Не состоял в браке,0,0,1,0,62773750,0,25000.0,1,0,0
11249,42,0,Среднее специальное,Состою в браке,2,2,1,0,63086267,0,10000.0,1,0,0
11250,42,0,Среднее,Состою в браке,1,1,1,0,62174832,1,40000.0,1,0,0
11251,42,1,Среднее специальное,Состою в браке,3,2,1,0,60039398,0,10000.0,1,1,1
11252,31,0,Среднее специальное,Состою в браке,2,3,1,0,75033160,0,25000.0,2,1,0
11253,36,0,Среднее,Не состоял в браке,2,0,1,0,64341362,0,12000.0,1,0,1
11254,46,1,Среднее специальное,Состою в браке,1,0,1,0,61105229,0,14000.0,1,0,0
11255,62,1,Среднее специальное,Состою в браке,0,0,0,1,64337065,0,6000.0,1,0,0
11256,49,0,Среднее специальное,Состою в браке,0,1,1,0,64838117,0,12000.0,1,0,1
11257,30,0,Среднее специальное,Состою в браке,0,0,1,0,72280167,0,12000.0,1,0,1
11258,50,0,Среднее специальное,Не состоял в браке,0,0,1,0,64552484,0,7000.0,1,0,0
11259,22,0,Среднее специальное,Не состоял в браке,0,0,1,0,64839977,0,9000.0,1,0,0
11260,57,0,Высшее,Состою в браке,2,1,1,0,74653686,0,30000.0,6,0,1
11261,51,1,Среднее,Вдовец/Вдова,0,0,1,1,73821964,0,12000.0,1,0,0
11262,26,1,Среднее специальное,Разведен(а),1,1,1,0,65475164,0,12000.0,1,1,0
11263,24,1,Среднее специальное,Состою в браке,1,1,1,0,67225086,0,8000.0,1,0,0
11264,63,0,Среднее,Не состоял в браке,0,0,0,1,66706639,0,5200.0,3,1,1
11265,43,1,Среднее,Состою в браке,1,0,1,0,74994010,0,7000.0,2,1,0
11266,55,1,Среднее,Состою в браке,3,0,1,0,63594437,0,6000.0,1,0,0
11267,31,0,Высшее,Состою в браке,0,0,1,0,62612359,0,25000.0,1,0,1
11268,34,1,Среднее специальное,Разведен(а),1,1,1,0,60052345,0,14000.0,1,1,0
11269,28,1,Высшее,Не состоял в браке,0,0,1,0,62074531,0,8000.0,1,0,1
11270,31,0,Среднее специальное,Состою в браке,2,2,1,0,62606501,0,20000.0,1,0,0
11271,53,0,Среднее специальное,Не состоял в браке,0,0,1,0,60093838,0,12000.0,1,1,0
11272,35,1,Среднее специальное,Состою в браке,2,2,1,0,65205307,0,25000.0,1,0,1
11273,32,1,Среднее,Не состоял в браке,2,2,1,0,66669190,0,10000.0,4,1,0
11274,48,1,Высшее,Состою в браке,1,0,1,0,65245076,0,11000.0,1,1,0
11275,34,0,Высшее,Не состоял в браке,0,0,1,0,62095500,0,15000.0,1,0,0
11276,29,1,Среднее специальное,Не состоял в браке,0,0,1,0,61119953,0,13000.0,1,1,0
11277,48,1,Среднее специальное,Состою в браке,2,0,1,0,62141110,0,10000.0,1,0,0
11278,64,1,Среднее,Не состоял в браке,2,0,0,1,61104658,0,7000.0,1,1,0
11279,48,1,Среднее специальное,Не состоял в браке,0,0,1,0,64899829,0,12000.0,1,0,1
11280,58,1,Среднее,Состою в браке,1,0,1,0,66537978,0,10000.0,2,1,1
11281,51,1,Среднее специальное,Состою в браке,3,0,1,0,60050002,0,7000.0,1,1,0
11282,50,1,Высшее,Состою в браке,1,1,1,0,59960311,0,16000.0,1,1,1
11283,27,1,Среднее,Состою в браке,0,0,1,0,62616610,0,8500.0,1,0,0
11284,34,1,Среднее специальное,Состою в браке,1,1,1,0,63999659,0,15000.0,1,0,1
11285,33,0,Среднее,Состою в браке,2,2,1,0,63917741,1,30000.0,1,0,1
11286,39,1,Среднее специальное,Вдовец/Вдова,0,0,1,0,74951921,0,20000.0,1,1,0
11287,62,1,Среднее специальное,Вдовец/Вдова,5,0,0,1,62089114,0,12000.0,1,0,0
11288,38,1,Неполное среднее,Состою в браке,2,2,0,1,64356284,1,9000.0,1,0,0
11289,42,1,Среднее,Состою в браке,2,1,1,0,66586380,0,10000.0,2,1,1
11290,34,0,Среднее специальное,Состою в браке,1,1,1,0,60055507,0,20000.0,1,1,0
11291,33,1,Среднее,Разведен(а),1,1,1,0,66763616,0,16000.0,4,1,1
11292,28,0,Среднее,Состою в браке,1,1,1,0,61147984,0,12000.0,1,0,1
11293,22,1,Среднее специальное,Не состоял в браке,0,0,1,0,67234624,0,8000.0,1,1,0
11294,43,0,Среднее специальное,Гражданский брак,1,1,1,0,62033696,0,30000.0,1,0,1
11295,28,0,Среднее специальное,Состою в браке,1,0,1,0,62992974,0,20000.0,1,0,0
11296,26,1,Высшее,Состою в браке,1,1,1,0,66078819,0,6000.0,2,1,0
11297,42,1,Среднее специальное,Состою в браке,3,2,1,0,66192810,0,7000.0,1,0,1
11298,26,0,Высшее,Состою в браке,1,1,1,0,60460066,0,30000.0,1,0,1
11299,59,1,Среднее,Состою в браке,2,0,1,1,67151409,0,11000.0,3,1,1
11300,34,0,Среднее специальное,Состою в браке,2,2,1,0,73845798,0,10000.0,1,0,1
11301,24,1,Среднее специальное,Гражданский брак,0,0,1,0,66200632,0,14000.0,1,0,1
11302,29,0,Среднее специальное,Состою в браке,1,1,1,0,61122045,0,25000.0,1,1,1
11303,54,1,Неполное среднее,Состою в браке,3,0,0,1,63996046,0,8100.0,1,0,0
11304,22,0,Среднее специальное,Не состоял в браке,0,0,1,0,61968605,0,17000.0,2,1,0
11305,32,1,Среднее специальное,Состою в браке,2,2,1,0,74648927,0,7000.0,1,1,0
11306,31,1,Высшее,Состою в браке,1,1,1,0,75016257,0,20000.0,1,1,0
11307,44,0,Среднее,Состою в браке,2,2,1,0,63902859,0,11000.0,1,0,0
11308,42,0,Среднее специальное,Не состоял в браке,2,2,1,1,64444329,0,11000.0,1,0,0
11309,63,1,Среднее специальное,Состою в браке,0,0,1,1,62144254,0,12000.0,1,0,0
11310,48,1,Среднее специальное,Состою в браке,2,0,1,0,67165733,0,20000.0,1,1,1
11311,40,1,Среднее,Состою в браке,0,0,1,0,67173692,0,30000.0,2,1,1
11312,49,1,Среднее специальное,Состою в браке,0,0,1,1,65203650,0,25000.0,1,0,1
11313,50,1,Среднее специальное,Разведен(а),2,0,1,0,64884480,0,15000.0,1,0,1
11314,36,1,Высшее,Состою в браке,1,0,1,0,63637881,0,9000.0,2,0,0
11315,29,1,Среднее специальное,Гражданский брак,1,1,1,0,64910194,0,10000.0,1,0,1
11316,32,1,Среднее специальное,Состою в браке,1,1,1,0,62488573,0,10000.0,1,1,0
11317,26,1,Высшее,Не состоял в браке,0,0,1,0,66190766,0,13000.0,1,0,0
11318,48,1,Среднее специальное,Состою в браке,2,0,1,0,61106186,0,10000.0,1,0,0
11319,26,0,Среднее специальное,Состою в браке,0,0,1,0,60395424,0,20000.0,1,0,1
11320,53,1,Среднее специальное,Состою в браке,0,0,1,0,62177809,0,7300.0,1,0,1
11321,42,1,Среднее специальное,Состою в браке,1,1,1,0,60383947,0,8000.0,1,0,0
11322,56,1,Среднее,Состою в браке,0,0,1,0,66665709,0,10000.0,2,1,0
11323,56,0,Среднее,Не состоял в браке,0,0,1,1,62446045,0,18000.0,1,1,0
11324,35,0,Среднее специальное,Разведен(а),2,2,1,0,62177712,0,15000.0,1,0,0
11325,32,1,Высшее,Состою в браке,2,2,1,0,64913361,0,6000.0,1,0,0
11326,31,0,Высшее,Не состоял в браке,0,0,1,0,60043994,0,19000.0,1,1,0
11327,39,1,Высшее,Состою в браке,1,1,1,0,59910803,0,25000.0,1,1,1
11328,28,1,Неоконченное высшее,Не состоял в браке,0,0,1,0,61357869,0,9000.0,1,0,1
11329,27,1,Среднее,Состою в браке,1,1,1,0,65232953,1,15000.0,1,0,0
11330,23,0,Неоконченное высшее,Не состоял в браке,0,0,1,0,62986842,0,25000.0,1,0,1
11331,50,1,Среднее,Состою в браке,0,0,1,0,61935975,0,14000.0,2,1,1
11332,40,0,Среднее,Состою в браке,2,2,1,0,62494520,0,18000.0,1,1,1
